Time	TimeofDay	Shooter Encoder	Shooter Motor 1 Voltage	Shooter Current	
35.460089	1.485312106559E12	8268.412185609543	12.05	8.0	
35.560794	1.48531210666E12	8311.068791788794	12.25	8.75	
35.661488	1.485312106761E12	8353.458635916637	12.200000000000001	8.875	
35.761267	1.48531210686E12	8388.089081831045	12.1	8.625	
35.860956	1.48531210696E12	8418.289460962926	12.1	8.25	
35.961749	1.485312107061E12	8447.271782089725	12.200000000000001	8.875	
36.061465	1.485312107161E12	8463.874453948338	12.05	7.125	
36.161269	1.48531210726E12	8482.639169388833	12.15	7.625	
36.261074	1.48531210736E12	8499.076320128495	12.25	8.0	
36.361879	1.485312107461E12	8518.20073077174	12.05	8.125	
36.462652	1.485312107562E12	8535.329292341388	12.25	7.625	
36.56238	1.485312107662E12	8549.668600044744	12.15	6.875	
36.662139	1.485312107761E12	8553.421020787117	12.200000000000001	7.375	
36.7619	1.485312107861E12	8558.446136631603	12.3	7.875	
36.862618	1.485312107962E12	8565.652146854864	12.1	7.25	
36.962372	1.485312108061E12	8569.276983680767	12.05	7.875	
37.062121	1.485312108161E12	8576.852926599388	12.1	7.75	
37.161932	1.485312108261E12	8578.803955938542	12.200000000000001	8.125	
37.26266	1.485312108362E12	8581.652049244163	12.15	8.375	
37.362394	1.485312108462E12	8582.634749554405	12.15	7.25	
37.462088	1.485312108561E12	8582.82819846352	12.200000000000001	7.875	
37.562799	1.485312108662E12	8582.145017525827	12.200000000000001	7.375	
37.663476	1.485312108763E12	8589.166510808269	12.200000000000001	7.625	
37.763201	1.485312108862E12	8590.963253436861	12.1	7.0	
37.862892	1.485312108962E12	8593.78837907246	12.1	7.25	
37.963661	1.485312109063E12	8595.053791288094	12.15	6.625	
38.063382	1.485312109163E12	8596.605726946513	12.200000000000001	7.5	
38.16303	1.485312109262E12	8598.068142575143	12.15	7.625	
38.263743	1.485312109363E12	8601.067466367127	12.15	7.375	
38.364426	1.485312109464E12	8607.833747021736	12.3	7.25	
38.464115	1.485312109563E12	8609.202414088728	12.25	7.75	
38.563802	1.485312109663E12	8611.781477974013	12.200000000000001	7.375	
38.664593	1.485312109764E12	8615.64214014365	12.200000000000001	7.375	
38.764382	1.485312109864E12	8616.891650450367	12.05	7.5	
38.864075	1.485312109963E12	8615.322223075496	12.1	7.375	
38.963774	1.485312110063E12	8619.553435002517	12.15	7.25	
39.064467	1.485312110164E12	8624.492168816047	12.200000000000001	6.75	
39.164206	1.485312110263E12	8636.403863867308	12.200000000000001	6.375	
39.263926	1.485312110363E12	8629.26271320594	12.25	7.5	
39.364633	1.485312110464E12	8619.58862272185	12.200000000000001	7.125	
39.464375	1.485312110564E12	8597.837214376741	12.25	8.0	
39.564059	1.485312110663E12	8582.883708460771	12.15	7.875	
39.664759	1.485312110764E12	8570.585919651756	12.25	7.5	
39.765443	1.485312110865E12	8567.287257136315	12.15	8.25	
39.865106	1.485312110964E12	8569.459224419	12.1	7.75	
39.964773	1.485312111064E12	8571.925090784436	12.25	7.25	
40.065496	1.485312111165E12	8577.768749116538	12.1	8.125	
40.165219	1.485312111264E12	8584.765472344965	12.15	7.125	
40.264923	1.485312111364E12	8603.726489711933	12.15	6.875	
40.365615	1.485312111465E12	8620.613543754644	12.25	6.375	
40.465361	1.485312111565E12	8657.937654002235	12.200000000000001	7.25	
40.565042	1.485312111664E12	8664.987423785617	-0.404724407941103	1.375	
40.664762	1.485312111764E12	8654.905721498992	-0.3968503922224045	0.0	
40.765432	1.485312111865E12	8627.97791632313	-0.3968503922224045	0.0	
40.865118	1.485312111964E12	8585.436483138783	-0.3968503922224045	0.0	
40.964793	1.485312112064E12	8530.951486839194	-0.3968503922224045	0.0	
41.065497	1.485312112165E12	8464.465170084683	-0.3968503922224045	0.0	
41.165208	1.485312112264E12	8382.943029196489	-0.3984251953661442	0.0	
41.264886	1.485312112364E12	8292.350449434098	-0.3984251953661442	0.0	
41.365566	1.485312112465E12	8189.460267468704	-0.3984251953661442	0.0	
41.465237	1.485312112564E12	8074.991161792449	-0.39999999850988394	0.0	
41.564909	1.485312112664E12	7965.332673684068	-0.3984251953661442	0.0	
41.665548	1.485312112765E12	7862.448167211016	-0.3984251953661442	0.0	
41.765224	1.485312112864E12	7764.063809382922	-0.3984251953661442	0.0	
41.86491	1.485312112964E12	7667.431794998131	-0.3984251953661442	0.0	
41.965573	1.485312113065E12	7568.50907522848	-0.3984251953661442	0.0	
42.065295	1.485312113164E12	7456.604819097226	-0.3984251953661442	0.0	
42.164979	1.485312113264E12	7359.876566306575	-0.39999999850988394	0.0	
42.265667	1.485312113365E12	7260.560323134811	-0.39999999850988394	0.0	
42.366344	1.485312113466E12	7158.891989611547	-0.39999999850988394	0.0	
42.466032	1.485312113565E12	7061.0200860274335	-0.39999999850988394	0.0	
42.566728	1.485312113666E12	6973.251227038084	-0.39999999850988394	0.0	
42.667468	1.485312113767E12	6879.53211173135	-0.3984251953661442	0.0	
42.76712	1.485312113866E12	6786.803103421082	-0.3984251953661442	0.0	
42.866839	1.485312113966E12	6697.350951344546	-0.3984251953661442	0.0	
42.967544	1.485312114067E12	6604.046764804558	-0.3984251953661442	0.0	
43.067286	1.485312114166E12	6523.704732467332	-0.3984251953661442	0.0	
43.166976	1.485312114266E12	6434.939104841456	-0.39999999850988394	0.0	
43.267623	1.485312114367E12	6348.884365876617	-0.39999999850988394	0.0	
43.36825	1.485312114467E12	6265.368853720839	-0.4015748016536236	0.0	
43.467898	1.485312114567E12	6197.031565362633	-0.4015748016536236	0.0	
43.568586	1.485312114668E12	6113.132754462823	-0.4015748016536236	0.0	
43.668365	1.485312114768E12	6033.443815301014	-0.39999999850988394	0.0	
43.768058	1.485312114867E12	5955.433237496968	-0.3984251953661442	0.0	
43.867741	1.485312114967E12	5875.084322817463	-0.39999999850988394	0.0	
43.968435	1.485312115068E12	5798.657340276982	-0.39999999850988394	0.0	
44.068118	1.485312115167E12	5727.325310857075	-0.39999999850988394	0.0	
44.167771	1.485312115267E12	5653.698275713326	-0.39999999850988394	0.0	
44.268437	1.485312115368E12	5582.2666193270115	-0.4015748016536236	0.0	
44.368074	1.485312115467E12	5509.137217082464	-0.4015748016536236	0.0	
44.467784	1.485312115567E12	5436.666311869785	-0.39999999850988394	0.0	
44.568476	1.485312115668E12	5366.286958239879	-0.4015748016536236	0.0	
44.668183	1.485312115767E12	5296.273542843986	-0.4015748016536236	0.0	
44.767851	1.485312115867E12	5222.52730927397	-0.39999999850988394	0.0	
44.868519	1.485312115968E12	5148.841799613846	-0.39999999850988394	0.0	
44.968206	1.485312116067E12	5077.691944119177	-0.39999999850988394	0.0	
45.067897	1.485312116167E12	5006.087216241807	-0.39999999850988394	0.0	
45.168569	1.485312116268E12	4935.452644408283	-0.39999999850988394	0.0	
45.268272	1.485312116367E12	4862.8755163956475	-0.4015748016536236	0.0	
45.367972	1.485312116467E12	4790.99278344089	-0.4015748016536236	0.0	
45.468665	1.485312116568E12	4720.996167635521	-0.4015748016536236	0.0	
45.569897	1.485312116669E12	4650.89431865492	-0.4015748016536236	0.0	
45.669637	1.485312116769E12	4580.652126055293	-0.4015748016536236	0.0	
45.770345	1.48531211687E12	4512.986667609182	-0.39999999850988394	0.0	
45.870095	1.485312116969E12	4444.403778560881	-0.39999999850988394	0.0	
45.969851	1.485312117069E12	4378.186980970885	-0.39999999850988394	0.0	
46.070692	1.48531211717E12	4310.172445669002	-0.39999999850988394	0.0	
