Time	TimeofDay	Shooter Encoder	Shooter Motor 1 Voltage	Shooter Current	
15.039276	1.485312444016E12	0.0	0.0	0.0	
15.139106	1.485312444115E12	0.0	0.0	0.0	
15.238906	1.485312444215E12	0.0	0.0	0.0	
15.339709	1.485312444316E12	0.0	0.0	0.0	
15.440712	1.485312444417E12	0.0	0.0	0.0	
15.541518	1.485312444518E12	0.0	0.0	0.0	
15.641453	1.485312444618E12	0.0	0.0	0.0	
15.741249	1.485312444718E12	0.0	0.0	0.0	
15.841054	1.485312444817E12	0.0	0.0	0.0	
15.940861	1.485312444917E12	0.0	0.0	0.0	
16.041683	1.485312445018E12	0.0	0.0	0.0	
16.142495	1.485312445119E12	0.0	0.0	0.0	
16.242348	1.485312445219E12	0.0	0.0	0.0	
16.342178	1.485312445318E12	0.0	0.0	0.0	
16.442029	1.485312445418E12	0.0	0.0	0.0	
16.542058	1.485312445518E12	0.0	0.0	0.0	
16.642069	1.485312445618E12	0.0	0.0	0.0	
16.741867	1.485312445718E12	0.0	0.0	0.0	
16.84263	1.485312445819E12	0.0	0.0	0.0	
16.943458	1.48531244592E12	0.0	0.0	0.0	
17.043274	1.48531244602E12	0.0	0.0	0.0	
17.143114	1.485312446119E12	0.0	0.0	0.0	
17.242942	1.485312446219E12	0.0	0.0	0.0	
17.342711	1.485312446319E12	0.0	0.0	0.0	
17.44346	1.48531244642E12	0.0	0.0	0.0	
17.543238	1.48531244652E12	0.0	0.0	0.0	
17.643011	1.485312446619E12	0.0	0.0	0.0	
17.742794	1.485312446719E12	0.0	0.0	0.0	
17.84358	1.48531244682E12	0.0	0.0	0.0	
17.943381	1.48531244692E12	0.0	0.0	0.0	
18.043186	1.485312447019E12	0.0	0.0	0.0	
18.142995	1.485312447119E12	0.0	0.0	0.0	
18.242816	1.485312447219E12	0.0	0.0	0.0	
18.34365	1.48531244732E12	0.0	0.0	0.0	
18.444457	1.485312447421E12	0.0	0.0	0.0	
18.545013	1.485312447521E12	0.0	0.0	0.0	
18.645025	1.485312447622E12	0.0	0.0	0.0	
18.745254	1.485312447722E12	0.0	0.0	0.0	
18.845139	1.485312447821E12	0.0	0.0	0.0	
18.945038	1.485312447921E12	0.0	0.0	0.0	
19.044868	1.485312448021E12	0.0	0.0	0.0	
19.144822	1.485312448121E12	0.0	0.0	0.0	
19.245676	1.485312448222E12	0.0	0.0	0.0	
19.346511	1.485312448323E12	0.0	0.0	0.0	
19.446429	1.485312448423E12	0.0	0.0	0.0	
19.546462	1.485312448523E12	0.0	0.0	0.0	
19.646263	1.485312448623E12	0.0	0.0	0.0	
19.746042	1.485312448722E12	0.0	0.0	0.0	
19.845817	1.485312448822E12	0.0	0.0	0.0	
19.946597	1.485312448923E12	0.0	0.0	0.0	
20.047396	1.485312449024E12	0.0	0.0	0.0	
20.14724	1.485312449124E12	0.0	0.0	0.0	
20.246989	1.485312449223E12	0.0	0.0	0.0	
20.346769	1.485312449323E12	0.0	0.0	0.0	
20.447549	1.485312449424E12	0.0	0.0	0.0	
20.54734	1.485312449524E12	0.0	0.0	0.0	
20.647106	1.485312449623E12	0.0	0.0	0.0	
20.746911	1.485312449723E12	0.0	0.0	0.0	
20.846731	1.485312449823E12	0.0	0.0	0.0	
20.947612	1.485312449924E12	0.0	0.0	0.0	
21.048399	1.485312450025E12	0.0	0.0	0.0	
21.148207	1.485312450125E12	0.0	0.0	0.0	
21.247992	1.485312450224E12	0.0	0.0	0.0	
21.347806	1.485312450324E12	0.0	0.0	0.0	
21.44865	1.485312450425E12	0.0	0.0	0.0	
21.54946	1.485312450526E12	0.0	0.0	0.0	
21.649261	1.485312450626E12	0.0	0.0	0.0	
21.749083	1.485312450725E12	0.0	0.0	0.0	
21.848888	1.485312450825E12	0.0	0.0	0.0	
21.949694	1.485312450926E12	0.0	0.0	0.0	
22.050477	1.485312451027E12	0.0	0.0	0.0	
22.15029	1.485312451127E12	0.0	0.0	0.0	
22.250172	1.485312451227E12	0.0	0.0	0.0	
22.350045	1.485312451326E12	0.0	0.0	0.0	
22.449808	1.485312451426E12	0.0	0.0	0.0	
22.550616	1.485312451527E12	0.0	0.0	0.0	
22.651415	1.485312451628E12	0.0	0.0	0.0	
22.751207	1.485312451728E12	0.0	0.0	0.0	
22.850992	1.485312451827E12	0.0	0.0	0.0	
22.950754	1.485312451927E12	0.0	0.0	0.0	
23.051511	1.485312452028E12	0.0	0.0	0.0	
23.151412	1.485312452128E12	0.0	0.0	0.0	
23.25124	1.485312452228E12	0.0	0.0	0.0	
23.350987	1.485312452327E12	0.0	0.0	0.0	
23.450798	1.485312452427E12	0.0	0.0	0.0	
23.551582	1.485312452528E12	0.0	0.0	0.0	
23.652352	1.485312452629E12	0.0	0.0	0.0	
23.752055	1.485312452728E12	0.0	0.0	0.0	
23.851793	1.485312452828E12	0.0	0.0	0.0	
23.952546	1.485312452929E12	0.0	0.0	0.0	
24.053294	1.48531245303E12	0.0	0.0	0.0	
24.153049	1.485312453129E12	0.0	0.0	0.0	
24.2528	1.485312453229E12	0.0	0.0	0.0	
24.353553	1.48531245333E12	0.0	0.0	0.0	
24.454246	1.485312453431E12	0.0	0.0	0.0	
24.554126	1.48531245353E12	0.0	0.0	0.0	
24.654011	1.48531245363E12	0.0	0.0	0.0	
24.753766	1.48531245373E12	0.0	0.0	0.0	
24.854676	1.485312453831E12	0.0	0.0	0.0	
24.954616	1.485312453931E12	0.0	0.0	0.0	
25.054477	1.485312454031E12	0.0	0.0	0.0	
25.154261	1.485312454131E12	0.0	0.0	0.0	
25.254097	1.48531245423E12	0.0	0.0	0.0	
25.353975	1.48531245433E12	0.0	0.0	0.0	
25.453743	1.48531245443E12	0.0	0.0	0.0	
25.5546	1.485312454531E12	0.0	0.0	0.0	
25.654362	1.485312454631E12	0.0	0.0	0.0	
25.754202	1.485312454731E12	0.0	0.0	0.0	
25.854058	1.48531245483E12	0.0	0.0	0.0	
25.953911	1.48531245493E12	0.0	0.0	0.0	
26.053656	1.48531245503E12	0.0	0.0	0.0	
26.154476	1.485312455131E12	0.0	0.0	0.0	
26.254287	1.485312455231E12	0.0	0.0	0.0	
26.354197	1.485312455331E12	0.0	0.0	0.0	
26.454003	1.48531245543E12	0.0	0.0	0.0	
26.55373	1.48531245553E12	0.0	0.0	0.0	
26.654784	1.485312455631E12	0.0	0.0	0.0	
26.756443	1.485312455733E12	0.0	0.0	0.0	
26.855604	1.485312455832E12	0.0	0.0	0.0	
26.95623	1.485312455933E12	0.0	0.0	0.0	
27.055905	1.485312456032E12	0.0	0.0	0.0	
27.155566	1.485312456132E12	0.0	0.0	0.0	
27.25625	1.485312456233E12	0.0	0.0	0.0	
27.355925	1.485312456332E12	0.0	0.0	0.0	
27.455583	1.485312456432E12	0.0	0.0	0.0	
27.556244	1.485312456533E12	0.0	0.0	0.0	
27.655966	1.485312456632E12	0.0	0.0	0.0	
27.755636	1.485312456732E12	0.0	0.0	0.0	
27.856296	1.485312456833E12	0.0	0.0	0.0	
27.955992	1.485312456932E12	0.0	0.0	0.0	
28.055684	1.485312457032E12	0.0	0.0	0.0	
28.156358	1.485312457133E12	0.0	0.0	0.0	
28.256027	1.485312457232E12	0.0	0.0	0.0	
28.355694	1.485312457332E12	0.0	0.0	0.0	
28.456363	1.485312457433E12	0.0	0.0	0.0	
28.556025	1.485312457532E12	0.0	0.0	0.0	
28.65574	1.485312457632E12	0.0	0.0	0.0	
28.756431	1.485312457733E12	0.0	0.0	0.0	
28.857153	1.485312457834E12	0.0	0.0	0.0	
28.956871	1.485312457933E12	0.0	0.0	0.0	
29.056578	1.485312458033E12	0.0	0.0	0.0	
29.157302	1.485312458134E12	0.0	0.0	0.0	
29.25699	1.485312458233E12	0.0	0.0	0.0	
29.356674	1.485312458333E12	0.0	0.0	0.0	
29.457331	1.485312458434E12	0.0	0.0	0.0	
29.557039	1.485312458533E12	0.0	0.0	0.0	
29.656702	1.485312458633E12	0.0	0.0	0.0	
29.757357	1.485312458734E12	0.0	0.0	0.0	
29.857023	1.485312458833E12	0.0	0.0	0.0	
29.956691	1.485312458933E12	0.0	0.0	0.0	
30.057357	1.485312459034E12	0.0	0.0	0.0	
30.157035	1.485312459133E12	0.0	0.0	0.0	
30.256732	1.485312459233E12	0.0	0.0	0.0	
30.357411	1.485312459334E12	0.0	0.0	0.0	
30.45707	1.485312459433E12	0.0	0.0	0.0	
30.556777	1.485312459533E12	0.0	0.0	0.0	
30.657426	1.485312459634E12	0.0	0.0	0.0	
30.758097	1.485312459735E12	0.0	0.0	0.0	
30.857781	1.485312459834E12	0.0	0.0	0.0	
30.958484	1.485312459935E12	0.0	0.0	0.0	
31.05915	1.485312460036E12	0.0	0.0	0.0	
31.158831	1.485312460135E12	0.0	0.0	0.0	
31.259505	1.485312460236E12	0.0	0.0	0.0	
31.360175	1.485312460337E12	0.0	0.0	0.0	
31.459844	1.485312460436E12	0.0	0.0	0.0	
31.560659	1.485312460537E12	0.0	0.0	0.0	
31.66154	1.485312460638E12	0.0	0.0	0.0	
31.762483	1.485312460739E12	0.0	0.0	0.0	
31.863135	1.48531246084E12	0.0	0.0	0.0	
31.962748	1.485312460939E12	0.0	0.0	0.0	
32.063377	1.48531246104E12	0.0	0.0	0.0	
32.16296	1.485312461139E12	0.0	0.0	0.0	
32.262566	1.485312461239E12	0.0	0.0	0.0	
32.363168	1.48531246134E12	0.0	0.0	0.0	
32.462762	1.485312461439E12	0.0	0.0	0.0	
32.563362	1.48531246154E12	0.0	0.0	0.0	
32.662972	1.485312461639E12	0.0	0.0	0.0	
32.762566	1.485312461739E12	0.0	0.0	0.0	
32.863165	1.48531246184E12	0.0	0.0	0.0	
32.962773	1.485312461939E12	0.0	0.0	0.0	
33.063378	1.48531246204E12	0.0	0.0	0.0	
33.16397	1.48531246214E12	0.0	0.0	0.0	
33.263562	1.48531246224E12	0.0	0.0	0.0	
33.364205	1.485312462341E12	0.0	0.0	0.0	
33.463912	1.48531246244E12	0.0	0.0	0.0	
33.563574	1.48531246254E12	0.0	0.0	0.0	
33.664502	1.485312462641E12	0.0	0.0	0.0	
33.764449	1.485312462741E12	0.0	0.0	0.0	
33.864147	1.485312462841E12	0.0	0.0	0.0	
33.964122	1.485312462941E12	0.0	0.0	0.0	
34.063982	1.485312463041E12	0.0	0.0	0.0	
34.164008	1.48531246314E12	0.0	0.0	0.0	
34.263733	1.48531246324E12	0.0	0.0	0.0	
34.364602	1.485312463341E12	0.0	0.0	0.0	
34.465262	1.485312463442E12	0.0	0.0	0.0	
34.564928	1.485312463541E12	0.0	0.0	0.0	
34.664656	1.485312463641E12	0.0	0.0	0.0	
34.765308	1.485312463742E12	0.0	0.0	0.0	
34.865026	1.485312463841E12	0.0	0.0	0.0	
34.964662	1.485312463941E12	0.0	0.0	0.0	
35.065311	1.485312464042E12	0.0	0.0	0.0	
35.164991	1.485312464141E12	0.0	0.0	0.0	
35.264697	1.485312464241E12	0.0	0.0	0.0	
35.365352	1.485312464342E12	0.0	0.0	0.0	
35.464958	1.485312464441E12	0.0	0.0	0.0	
35.564634	1.485312464541E12	0.0	0.0	0.0	
35.665271	1.485312464642E12	0.0	0.0	0.0	
35.764955	1.485312464741E12	0.0	0.0	0.0	
35.864656	1.485312464841E12	0.0	0.0	0.0	
35.965235	1.485312464942E12	0.0	0.0	0.0	
36.064833	1.485312465041E12	0.0	0.0	0.0	
36.165469	1.485312465142E12	0.0	0.0	0.0	
36.266109	1.485312465243E12	0.0	0.0	0.0	
36.36578	1.485312465342E12	0.0	0.0	0.0	
36.466444	1.485312465443E12	0.0	0.0	0.0	
36.567062	1.485312465544E12	0.0	0.0	0.0	
36.666634	1.485312465643E12	0.0	0.0	0.0	
36.767327	1.485312465744E12	0.0	0.0	0.0	
36.866956	1.485312465843E12	0.0	0.0	0.0	
36.966618	1.485312465943E12	0.0	0.0	0.0	
37.067246	1.485312466044E12	0.0	0.0	0.0	
37.166946	1.485312466143E12	0.0	0.0	0.0	
37.266606	1.485312466243E12	0.0	0.0	0.0	
37.367262	1.485312466344E12	0.0	0.0	0.0	
37.466871	1.485312466443E12	0.0	0.0	0.0	
37.566528	1.485312466543E12	0.0	0.0	0.0	
37.667201	1.485312466644E12	0.0	0.0	0.0	
37.766846	1.485312466743E12	0.0	0.0	0.0	
37.866477	1.485312466843E12	0.0	0.0	0.0	
37.967109	1.485312466944E12	0.0	0.0	0.0	
38.066757	1.485312467043E12	0.0	0.0	0.0	
38.167401	1.485312467144E12	0.0	0.0	0.0	
38.268053	1.485312467245E12	0.0	0.0	0.0	
38.36782	1.485312467344E12	0.0	0.0	0.0	
38.467561	1.485312467444E12	0.0	0.0	0.0	
38.568258	1.485312467545E12	0.0	0.0	0.0	
38.667963	1.485312467644E12	0.0	0.0	0.0	
38.767579	1.485312467744E12	0.0	0.0	0.0	
38.868198	1.485312467845E12	0.0	0.0	0.0	
38.967841	1.485312467944E12	0.0	0.0	0.0	
39.074503	1.485312468051E12	0.0	0.0	0.0	
39.168203	1.485312468145E12	0.0	0.0	0.0	
39.267815	1.485312468244E12	0.0	0.0	0.0	
39.368557	1.485312468345E12	0.0	0.0	0.0	
39.46919	1.485312468446E12	0.0	0.0	0.0	
39.568861	1.485312468545E12	0.0	0.0	0.0	
39.66847	1.485312468645E12	0.0	0.0	0.0	
39.769077	1.485312468746E12	0.0	0.0	0.0	
39.868687	1.485312468845E12	0.0	0.0	0.0	
39.969287	1.485312468946E12	0.0	0.0	0.0	
40.068889	1.485312469045E12	0.0	0.0	0.0	
40.168531	1.485312469145E12	0.0	0.0	0.0	
40.269187	1.485312469246E12	0.0	0.0	0.0	
40.3688	1.485312469345E12	0.0	0.0	0.0	
40.469435	1.485312469446E12	0.0	0.0	0.0	
40.570021	1.485312469547E12	0.0	0.0	0.0	
40.66964	1.485312469646E12	0.0	0.0	0.0	
40.770434	1.485312469747E12	0.0	0.0	0.0	
40.871037	1.485312469848E12	0.0	0.0	0.0	
40.970623	1.485312469947E12	0.0	0.0	0.0	
41.071241	1.485312470048E12	0.0	0.0	0.0	
41.170847	1.485312470147E12	0.0	0.0	0.0	
41.27044	1.485312470247E12	0.0	0.0	0.0	
41.371032	1.485312470348E12	0.0	0.0	0.0	
41.470629	1.485312470447E12	0.0	0.0	0.0	
41.571299	1.485312470548E12	0.0	0.0	0.0	
41.670935	1.485312470647E12	0.0	0.0	0.0	
41.77053	1.485312470747E12	0.0	0.0	0.0	
41.871216	1.485312470848E12	0.0	0.0	0.0	
41.970881	1.485312470947E12	0.0	0.0	0.0	
42.07057	1.485312471047E12	0.0	0.0	0.0	
42.171225	1.485312471148E12	0.0	0.0	0.0	
42.270821	1.485312471247E12	0.0	0.0	0.0	
42.370449	1.485312471347E12	0.0	0.0	0.0	
42.47109	1.485312471448E12	0.0	0.0	0.0	
42.570732	1.485312471547E12	0.0	0.0	0.0	
42.671372	1.485312471648E12	0.0	0.0	0.0	
42.772009	1.485312471749E12	0.0	0.0	0.0	
42.871655	1.485312471848E12	0.0	0.0	0.0	
42.972307	1.485312471949E12	0.0	0.0	0.0	
43.072944	1.485312472049E12	0.0	0.0	0.0	
43.172579	1.485312472149E12	0.0	0.0	0.0	
43.273242	1.48531247225E12	0.0	0.0	0.0	
43.372886	1.485312472349E12	0.0	0.0	0.0	
43.472515	1.485312472449E12	0.0	0.0	0.0	
43.573147	1.48531247255E12	0.0	0.0	0.0	
43.672843	1.485312472649E12	0.0	0.0	0.0	
43.772489	1.485312472749E12	0.0	0.0	0.0	
43.873073	1.48531247285E12	0.0	0.0	0.0	
43.972719	1.485312472949E12	0.0	0.0	0.0	
44.073346	1.48531247305E12	0.0	0.0	0.0	
44.173988	1.485312473151E12	0.0	0.0	0.0	
44.273688	1.48531247325E12	0.0	0.0	0.0	
44.374377	1.485312473351E12	0.0	0.0	0.0	
44.475024	1.485312473452E12	0.0	0.0	0.0	
44.574646	1.485312473551E12	0.0	0.0	0.0	
44.675271	1.485312473652E12	0.0	0.0	0.0	
44.775902	1.485312473752E12	0.0	0.0	0.0	
44.875526	1.485312473852E12	0.0	0.0	0.0	
44.97618	1.485312473953E12	0.0	0.0	0.0	
45.075828	1.485312474052E12	0.0	0.0	0.0	
45.175454	1.485312474152E12	0.0	0.0	0.0	
45.276088	1.485312474253E12	0.0	0.0	0.0	
45.375731	1.485312474352E12	0.0	0.0	0.0	
45.475376	1.485312474452E12	0.0	0.0	0.0	
45.576023	1.485312474553E12	0.0	0.0	0.0	
45.675654	1.485312474652E12	0.0	0.0	0.0	
45.776279	1.485312474753E12	0.0	0.0	0.0	
45.876933	1.485312474853E12	0.0	0.0	0.0	
45.976563	1.485312474953E12	0.0	0.0	0.0	
46.077217	1.485312475054E12	0.0	0.0	0.0	
46.176917	1.485312475153E12	0.0	0.0	0.0	
46.276542	1.485312475253E12	0.0	0.0	0.0	
46.377202	1.485312475354E12	0.0	0.0	0.0	
46.476854	1.485312475453E12	0.0	0.0	0.0	
46.576468	1.485312475553E12	0.0	0.0	0.0	
46.67712	1.485312475654E12	0.0	0.0	0.0	
46.776752	1.485312475753E12	0.0	0.0	0.0	
46.876421	1.485312475853E12	0.0	0.0	0.0	
46.977128	1.485312475954E12	0.0	0.0	0.0	
47.076783	1.485312476053E12	0.0	0.0	0.0	
47.176423	1.485312476153E12	0.0	0.0	0.0	
47.277051	1.485312476254E12	0.0	0.0	0.0	
47.376699	1.485312476353E12	0.0	0.0	0.0	
47.477338	1.485312476454E12	0.0	0.0	0.0	
47.577974	1.485312476555E12	0.0	0.0	0.0	
47.677613	1.485312476654E12	0.0	0.0	0.0	
47.778243	1.485312476755E12	0.0	0.0	0.0	
47.878848	1.485312476855E12	0.0	0.0	0.0	
47.978493	1.485312476955E12	0.0	0.0	0.0	
48.0792	1.485312477056E12	0.0	0.0	0.0	
48.178797	1.485312477155E12	0.0	0.0	0.0	
48.278443	1.485312477255E12	0.0	0.0	0.0	
48.379071	1.485312477356E12	0.0	0.0	0.0	
48.478694	1.485312477455E12	0.0	0.0	0.0	
48.579321	1.485312477556E12	0.0	0.0	0.0	
48.679959	1.485312477657E12	0.0	0.0	0.0	
48.779598	1.485312477756E12	0.0	0.0	0.0	
48.880229	1.485312477857E12	0.0	0.0	0.0	
48.980835	1.485312477957E12	0.0	0.0	0.0	
49.080448	1.485312478057E12	0.0	0.0	0.0	
49.181148	1.485312478158E12	0.0	0.0	0.0	
49.280784	1.485312478257E12	0.0	0.0	0.0	
49.380397	1.485312478357E12	0.0	0.0	0.0	
49.48104	1.485312478458E12	0.0	0.0	0.0	
49.580633	1.485312478557E12	0.0	0.0	0.0	
49.681263	1.485312478658E12	0.0	0.0	0.0	
49.781849	1.485312478758E12	0.0	0.0	0.0	
49.88144	1.485312478858E12	0.0	0.0	0.0	
49.982025	1.485312478959E12	0.0	0.0	0.0	
50.081676	1.485312479058E12	0.0	0.0	0.0	
50.181332	1.485312479158E12	0.0	0.0	0.0	
50.281965	1.485312479259E12	0.0	0.0	0.0	
50.381622	1.485312479358E12	0.0	0.0	0.0	
50.482263	1.485312479459E12	0.0	0.0	0.0	
50.582914	1.48531247956E12	0.0	0.0	0.0	
50.68254	1.485312479659E12	0.0	0.0	0.0	
50.783131	1.48531247976E12	0.0	0.0	0.0	
50.882806	1.485312479859E12	0.0	0.0	0.0	
50.982423	1.485312479959E12	0.0	0.0	0.0	
51.083538	1.48531248006E12	0.0	0.0	0.0	
51.183191	1.48531248016E12	0.0	0.0	0.0	
51.283898	1.485312480261E12	0.0	0.0	0.0	
51.383668	1.48531248036E12	0.0	0.0	0.0	
51.483368	1.48531248046E12	0.0	0.0	0.0	
51.584063	1.485312480561E12	0.0	0.0	0.0	
51.68381	1.48531248066E12	0.0	0.0	0.0	
51.783796	1.48531248076E12	0.0	0.0	0.0	
51.883702	1.48531248086E12	0.0	0.0	0.0	
51.983921	1.485312480961E12	0.0	0.0	0.0	
52.083666	1.48531248106E12	0.0	0.0	0.0	
52.183279	1.48531248116E12	0.0	0.0	0.0	
52.284263	1.485312481261E12	0.0	0.0	0.0	
52.383931	1.485312481361E12	0.0	0.0	0.0	
52.483962	1.485312481461E12	0.0	0.0	0.0	
52.583731	1.48531248156E12	0.0	0.0	0.0	
52.683612	1.48531248166E12	0.0	0.0	0.0	
52.784345	1.485312481761E12	0.0	0.0	0.0	
52.884978	1.485312481862E12	0.0	0.0	0.0	
52.984629	1.485312481961E12	0.0	0.0	0.0	
53.085295	1.485312482062E12	0.0	0.0	0.0	
