Time	TimeofDay	Shooter Encoder	Shooter Motor 1 Voltage	Shooter Current	
277.611593	1.485312922363E12	0.0	0.494140625	0.0	
277.712034	1.485312922464E12	0.0	0.494140625	0.0	
277.811579	1.485312922563E12	0.0	0.494140625	0.0	
277.912112	1.485312922664E12	0.0	0.494140625	0.0	
278.011579	1.485312922763E12	0.0	0.494140625	0.0	
278.112043	1.485312922864E12	0.0	0.494140625	0.0	
278.211634	1.485312922963E12	0.0	0.494140625	0.0	
278.312169	1.485312923064E12	0.0	0.494140625	0.0	
278.412652	1.485312923164E12	0.0	0.494140625	0.0	
278.513161	1.485312923265E12	0.0	0.494140625	0.0	
278.613669	1.485312923365E12	0.0	0.494140625	0.0	
278.714142	1.485312923466E12	0.0	0.494140625	0.0	
278.81361	1.485312923565E12	0.0	0.494140625	0.0	
278.914079	1.485312923666E12	0.0	0.494140625	0.0	
279.013554	1.485312923765E12	0.0	0.494140625	0.0	
279.114035	1.485312923866E12	0.0	0.494140625	0.0	
279.21347	1.485312923965E12	0.0	0.494140625	0.0	
279.313949	1.485312924066E12	0.0	0.494140625	0.0	
279.41345	1.485312924165E12	0.0	0.494140625	0.0	
279.513952	1.485312924266E12	0.0	0.494140625	0.0	
279.613433	1.485312924365E12	0.0	0.494140625	0.0	
279.713905	1.485312924465E12	0.0	0.494140625	0.0	
279.81338	1.485312924565E12	0.0	0.494140625	0.0	
279.913832	1.485312924665E12	0.0	0.494140625	0.0	
280.013347	1.485312924765E12	0.0	0.494140625	0.0	
280.113816	1.485312924865E12	0.0	0.494140625	0.0	
280.213485	1.485312924965E12	0.0	0.494140625	0.0	
280.313978	1.485312925066E12	0.0	0.494140625	0.0	
280.413473	1.485312925165E12	0.0	0.494140625	0.0	
280.513983	1.485312925266E12	0.0	0.494140625	0.0	
280.613453	1.485312925365E12	0.0	0.494140625	0.0	
280.713985	1.485312925466E12	0.0	0.494140625	0.0	
280.81349	1.485312925565E12	0.0	0.494140625	0.0	
280.913967	1.485312925666E12	0.0	0.494140625	0.0	
281.013466	1.485312925765E12	0.0	0.494140625	0.0	
281.113927	1.485312925866E12	0.0	0.494140625	0.0	
281.213408	1.485312925965E12	0.0	0.494140625	0.0	
281.313877	1.485312926065E12	0.0	0.494140625	0.0	
281.413371	1.485312926165E12	0.0	0.494140625	0.0	
281.513799	1.485312926265E12	0.0	0.494140625	0.0	
281.613283	1.485312926365E12	0.0	0.494140625	0.0	
281.713754	1.485312926465E12	0.0	0.494140625	0.0	
281.814205	1.485312926566E12	0.0	0.494140625	0.0	
281.914654	1.485312926666E12	0.0	0.494140625	0.0	
282.015101	1.485312926767E12	0.0	0.494140625	0.0	
282.114558	1.485312926866E12	0.0	0.494140625	0.0	
282.215042	1.485312926967E12	0.0	0.494140625	0.0	
282.314515	1.485312927066E12	0.0	0.494140625	0.0	
282.414979	1.485312927167E12	0.0	0.494140625	0.0	
282.514432	1.485312927266E12	0.0	0.494140625	0.0	
282.614901	1.485312927367E12	0.0	0.494140625	0.0	
282.714362	1.485312927466E12	0.0	0.494140625	0.0	
282.814798	1.485312927566E12	0.0	0.494140625	0.0	
282.914311	1.485312927666E12	0.0	0.494140625	0.0	
283.014777	1.485312927766E12	0.0	0.494140625	0.0	
283.114319	1.485312927866E12	0.0	0.494140625	0.0	
283.214802	1.485312927966E12	0.0	0.494140625	0.0	
283.314273	1.485312928066E12	0.0	0.494140625	0.0	
283.414739	1.485312928166E12	0.0	0.494140625	0.0	
283.514235	1.485312928266E12	0.0	0.494140625	0.0	
283.614696	1.485312928366E12	0.0	0.494140625	0.0	
283.715165	1.485312928467E12	0.0	0.494140625	0.0	
283.815651	1.485312928567E12	0.0	0.494140625	0.0	
283.916126	1.485312928668E12	0.0	0.494140625	0.0	
284.016581	1.485312928768E12	0.0	0.494140625	0.0	
284.117031	1.485312928869E12	0.0	0.494140625	0.0	
284.216477	1.485312928968E12	0.0	0.494140625	0.0	
284.316958	1.485312929069E12	0.0	0.494140625	0.0	
284.416425	1.485312929168E12	0.0	0.494140625	0.0	
284.516881	1.485312929269E12	0.0	0.494140625	0.0	
284.616334	1.485312929368E12	0.0	0.494140625	0.0	
284.716795	1.485312929468E12	0.0	0.494140625	0.0	
284.816247	1.485312929568E12	0.0	0.494140625	0.0	
284.916704	1.485312929668E12	0.0	0.494140625	0.0	
285.017158	1.485312929769E12	0.0	0.494140625	0.0	
285.117613	1.485312929869E12	0.0	0.494140625	0.0	
285.218083	1.48531292997E12	0.0	0.494140625	0.0	
285.317543	1.485312930069E12	0.0	0.494140625	0.0	
285.418004	1.48531293017E12	0.0	0.494140625	0.0	
285.517474	1.485312930269E12	0.0	0.494140625	0.0	
285.617962	1.48531293037E12	0.0	0.494140625	0.0	
285.717452	1.485312930469E12	0.0	0.494140625	0.0	
285.817871	1.48531293057E12	0.0	0.494140625	0.0	
285.917337	1.485312930669E12	0.0	0.494140625	0.0	
286.017773	1.485312930769E12	0.0	0.494140625	0.0	
286.117229	1.485312930869E12	0.0	0.494140625	0.0	
286.217683	1.485312930969E12	0.0	0.494140625	0.0	
286.318155	1.48531293107E12	0.0	0.494140625	0.0	
286.418612	1.48531293117E12	0.0	0.494140625	0.0	
286.519152	1.485312931271E12	0.0	0.494140625	0.0	
286.619628	1.485312931371E12	0.0	0.494140625	0.0	
286.720086	1.485312931472E12	0.0	0.494140625	0.0	
286.820491	1.485312931572E12	0.0	0.494140625	0.0	
286.920956	1.485312931673E12	0.0	0.494140625	0.0	
287.020424	1.485312931772E12	0.0	0.494140625	0.0	
287.12085	1.485312931873E12	0.0	0.494140625	0.0	
287.22031	1.485312931972E12	0.0	0.494140625	0.0	
287.32079	1.485312932072E12	0.0	0.494140625	0.0	
287.420261	1.485312932172E12	0.0	0.494140625	0.0	
287.520717	1.485312932272E12	0.0	0.494140625	0.0	
287.620195	1.485312932372E12	0.0	0.494140625	0.0	
287.720693	1.485312932472E12	0.0	0.494140625	0.0	
287.82018	1.485312932572E12	0.0	0.494140625	0.0	
287.920641	1.485312932672E12	0.0	0.494140625	0.0	
288.021134	1.485312932773E12	0.0	0.494140625	0.0	
288.121605	1.485312932873E12	0.0	0.494140625	0.0	
288.222076	1.485312932974E12	0.0	0.494140625	0.0	
288.322545	1.485312933074E12	0.0	0.494140625	0.0	
288.423018	1.485312933175E12	0.0	0.494140625	0.0	
288.522435	1.485312933274E12	0.0	0.494140625	0.0	
288.622895	1.485312933375E12	0.0	0.494140625	0.0	
288.722353	1.485312933474E12	0.0	0.494140625	0.0	
288.822825	1.485312933575E12	0.0	0.494140625	0.0	
288.922287	1.485312933674E12	0.0	0.494140625	0.0	
289.02277	1.485312933774E12	0.0	0.494140625	0.0	
289.122227	1.485312933874E12	0.0	0.494140625	0.0	
289.222673	1.485312933974E12	0.0	0.494140625	0.0	
289.323148	1.485312934075E12	0.0	0.494140625	0.0	
289.423611	1.485312934175E12	0.0	0.494140625	0.0	
289.524064	1.485312934276E12	0.0	0.494140625	0.0	
289.624534	1.485312934376E12	0.0	0.494140625	0.0	
289.724997	1.485312934477E12	0.0	0.494140625	0.0	
289.824458	1.485312934576E12	0.0	0.494140625	0.0	
289.924917	1.485312934677E12	0.0	0.494140625	0.0	
290.024384	1.485312934776E12	0.0	0.494140625	0.0	
290.124837	1.485312934877E12	0.0	0.494140625	0.0	
290.224306	1.485312934976E12	0.0	0.494140625	0.0	
290.324777	1.485312935076E12	0.0	0.494140625	0.0	
290.424215	1.485312935176E12	0.0	0.494140625	0.0	
290.524678	1.485312935276E12	0.0	0.494140625	0.0	
290.624114	1.485312935376E12	0.0	0.494140625	0.0	
290.724568	1.485312935476E12	0.0	0.494140625	0.0	
290.825041	1.485312935577E12	0.0	0.494140625	0.0	
290.925486	1.485312935677E12	0.0	0.494140625	0.0	
291.02594	1.485312935778E12	0.0	0.494140625	0.0	
291.12541	1.485312935877E12	0.0	0.494140625	0.0	
291.225863	1.485312935978E12	0.0	0.494140625	0.0	
291.325309	1.485312936077E12	0.0	0.494140625	0.0	
291.425773	1.485312936177E12	0.0	0.494140625	0.0	
291.525192	1.485312936277E12	0.0	0.494140625	0.0	
291.625641	1.485312936377E12	0.0	0.494140625	0.0	
291.726096	1.485312936478E12	0.0	0.494140625	0.0	
291.826544	1.485312936578E12	0.0	0.494140625	0.0	
291.927027	1.485312936679E12	0.0	0.494140625	0.0	
292.02744	1.485312936779E12	0.0	0.494140625	0.0	
292.127888	1.48531293688E12	0.0	0.494140625	0.0	
292.227341	1.485312936979E12	0.0	0.494140625	0.0	
292.32782	1.48531293708E12	0.0	0.494140625	0.0	
292.427277	1.485312937179E12	0.0	0.494140625	0.0	
292.52773	1.485312937279E12	0.0	0.494140625	0.0	
292.627189	1.485312937379E12	0.0	0.494140625	0.0	
292.727654	1.485312937479E12	0.0	0.494140625	0.0	
292.827112	1.485312937579E12	0.0	0.494140625	0.0	
292.927579	1.485312937679E12	0.0	0.494140625	0.0	
293.028051	1.48531293778E12	0.0	0.494140625	0.0	
293.128513	1.48531293788E12	0.0	0.494140625	0.0	
293.229091	1.485312937981E12	0.0	0.494140625	0.0	
293.328595	1.48531293808E12	0.0	0.494140625	0.0	
293.429131	1.485312938181E12	0.0	0.494140625	0.0	
293.529577	1.485312938281E12	0.0	0.494140625	0.0	
293.630057	1.485312938382E12	0.0	0.494140625	0.0	
293.730542	1.485312938482E12	0.0	0.494140625	0.0	
293.831033	1.485312938583E12	0.0	0.494140625	0.0	
293.931503	1.485312938683E12	0.0	0.494140625	0.0	
294.031965	1.485312938784E12	0.0	0.494140625	0.0	
294.131442	1.485312938883E12	0.0	0.494140625	0.0	
294.231906	1.485312938984E12	0.0	0.494140625	0.0	
294.331376	1.485312939083E12	0.0	0.494140625	0.0	
294.43185	1.485312939184E12	0.0	0.494140625	0.0	
294.531294	1.485312939283E12	0.0	0.494140625	0.0	
294.631767	1.485312939384E12	0.0	0.494140625	0.0	
294.73121	1.485312939483E12	0.0	0.494140625	0.0	
294.831697	1.485312939583E12	0.0	0.494140625	0.0	
294.931168	1.485312939683E12	0.0	0.494140625	0.0	
295.03165	1.485312939783E12	0.0	0.494140625	0.0	
295.131193	1.485312939883E12	0.0	0.494140625	0.0	
295.231662	1.485312939983E12	0.0	0.494140625	0.0	
295.331133	1.485312940083E12	0.0	0.494140625	0.0	
295.431601	1.485312940183E12	0.0	0.494140625	0.0	
295.531075	1.485312940283E12	0.0	0.494140625	0.0	
295.63155	1.485312940383E12	0.0	0.494140625	0.0	
295.732046	1.485312940484E12	0.0	0.494140625	0.0	
295.832522	1.485312940584E12	0.0	0.494140625	0.0	
295.932997	1.485312940685E12	0.0	0.494140625	0.0	
296.033499	1.485312940785E12	0.0	0.494140625	0.0	
296.133921	1.485312940886E12	0.0	0.494140625	0.0	
296.233393	1.485312940985E12	0.0	0.494140625	0.0	
296.333954	1.485312941086E12	0.0	0.494140625	0.0	
296.434413	1.485312941186E12	0.0	0.494140625	0.0	
296.534872	1.485312941287E12	0.0	0.494140625	0.0	
296.634325	1.485312941386E12	0.0	0.494140625	0.0	
296.734795	1.485312941487E12	0.0	0.494140625	0.0	
296.834252	1.485312941586E12	0.0	0.494140625	0.0	
296.934711	1.485312941686E12	0.0	0.494140625	0.0	
297.034166	1.485312941786E12	0.0	0.494140625	0.0	
297.134666	1.485312941886E12	0.0	0.494140625	0.0	
297.234142	1.485312941986E12	0.0	0.494140625	0.0	
